iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.455914649186,0.456562052232,0.456476031086,0.0851293103448,0.0833816825528,0.083706282115,0.156901688183,0.153928544105,0.154481492811,0.002437684
10,0.454914498127,0.455429939261,0.455464667912,0.0852122015915,0.0833816825528,0.083706282115,0.157042468683,0.153928544105,0.154481492811,0.0264328
20,0.45560000534,0.456210456151,0.456229126473,0.0851293103448,0.0833816825528,0.083706282115,0.156901688183,0.153928544105,0.154481492811,0.051757407
30,0.455276160385,0.455855476331,0.455845894391,0.0851293103448,0.0833816825528,0.083706282115,0.156901688183,0.153928544105,0.154481492811,0.077926242
40,0.455276160385,0.455855476331,0.455845894391,0.0851293103448,0.0833816825528,0.083706282115,0.156901688183,0.153928544105,0.154481492811,0.102310763
50,0.455113810137,0.455677574733,0.455653854775,0.0851293103448,0.0833816825528,0.083706282115,0.156901688183,0.153928544105,0.154481492811,0.126193524
60,0.45376635928,0.454163546344,0.454260758472,0.0855437665782,0.0837961044343,0.0840377921432,0.157605375687,0.154634444784,0.15504587156,0.151397812
70,0.45376635928,0.454163546344,0.454260758472,0.0855437665782,0.0837961044343,0.0840377921432,0.157605375687,0.154634444784,0.15504587156,0.175745636
80,0.430656448129,0.428925415442,0.431449847521,0.131382625995,0.133858267717,0.129123155975,0.232251446992,0.236111111111,0.228714034058,0.200202405
90,0.430656448129,0.428925415442,0.431449847521,0.131382625995,0.133858267717,0.129123155975,0.232251446992,0.236111111111,0.228714034058,0.223937257
100,0.421961196718,0.419975736322,0.423085749515,0.136521883289,0.139908827186,0.135753356539,0.240245058712,0.245473714826,0.239054290718,0.249864601
110,0.421961196718,0.419975736322,0.423085749515,0.136521883289,0.139908827186,0.135753356539,0.240245058712,0.245473714826,0.239054290718,0.274310278
120,0.421961196718,0.419975736322,0.423085749515,0.136521883289,0.139908827186,0.135753356539,0.240245058712,0.245473714826,0.239054290718,0.298786959
130,0.421759495652,0.419774908931,0.422886147692,0.136604774536,0.139908827186,0.136084866567,0.240373395566,0.245473714826,0.239568135395,0.323497452
140,0.41738647055,0.415356274475,0.418673134616,0.14000331565,0.142478242851,0.138571191779,0.245619137643,0.249419616947,0.243412432669,0.348514008
150,0.360204109742,0.357955370845,0.361823169244,0.168352122016,0.174305843349,0.169070114371,0.288187300461,0.296866177301,0.289238621863,0.373499274
160,0.360204109742,0.357955370845,0.361823169244,0.168352122016,0.174305843349,0.169070114371,0.288187300461,0.296866177301,0.289238621863,0.398886173
170,0.360204109742,0.357955370845,0.361823169244,0.168352122016,0.174305843349,0.169070114371,0.288187300461,0.296866177301,0.289238621863,0.423733199
180,0.360204109742,0.357955370845,0.361823169244,0.168352122016,0.174305843349,0.169070114371,0.288187300461,0.296866177301,0.289238621863,0.448729844
190,0.355971629764,0.353757081853,0.35767269058,0.17025862069,0.177123912143,0.171722194596,0.290976058932,0.30094352908,0.293110765313,0.474311304
200,0.355971629764,0.353757081853,0.35767269058,0.17025862069,0.177123912143,0.171722194596,0.290976058932,0.30094352908,0.293110765313,0.49922802
