iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.456110988343,0.452615316207,0.454840926099,0.0462533156499,0.05055946954,0.0454168738604,0.0884170495959,0.0962524654832,0.0868875852228,0.004440453
10,0.456110988343,0.452615316207,0.454840926099,0.0462533156499,0.05055946954,0.0454168738604,0.0884170495959,0.0962524654832,0.0868875852228,0.034598898
20,0.456110988343,0.452615316207,0.454840926099,0.0462533156499,0.05055946954,0.0454168738604,0.0884170495959,0.0962524654832,0.0868875852228,0.063239268
30,0.456110988343,0.452615316207,0.454840926099,0.0462533156499,0.05055946954,0.0454168738604,0.0884170495959,0.0962524654832,0.0868875852228,0.087093016
40,0.451030551583,0.447307977218,0.449487400908,0.0479111405836,0.0525486945711,0.0474059340295,0.0914412276539,0.0998503819198,0.0905206520019,0.111559741
50,0.446843724909,0.442976646769,0.445110139274,0.049900530504,0.0552009946125,0.0493949941986,0.0950576346123,0.104626502239,0.094139946296,0.135940277
60,0.446843724909,0.442976646769,0.445110139274,0.049900530504,0.0552009946125,0.0493949941986,0.0950576346123,0.104626502239,0.094139946296,0.161152529
70,0.446843739076,0.44297671585,0.445110139274,0.049900530504,0.0552009946125,0.0493949941986,0.0950576346123,0.104626502239,0.094139946296,0.185132569
80,0.446843724909,0.442976646769,0.445110139274,0.049900530504,0.0552009946125,0.0493949941986,0.0950576346123,0.104626502239,0.094139946296,0.210017426
90,0.446843724909,0.442976646769,0.445110139274,0.049900530504,0.0552009946125,0.0493949941986,0.0950576346123,0.104626502239,0.094139946296,0.235776662
100,0.446843724909,0.442976646769,0.445110139274,0.049900530504,0.0552009946125,0.0493949941986,0.0950576346123,0.104626502239,0.094139946296,0.259827812
110,0.446843724909,0.442976646769,0.445110139274,0.049900530504,0.0552009946125,0.0493949941986,0.0950576346123,0.104626502239,0.094139946296,0.283221901
120,0.446764333279,0.442894848397,0.445027428039,0.049900530504,0.0552009946125,0.0493949941986,0.0950576346123,0.104626502239,0.094139946296,0.306682832
130,0.446764333279,0.442894848397,0.445027428039,0.049900530504,0.0552009946125,0.0493949941986,0.0950576346123,0.104626502239,0.094139946296,0.329943799
140,0.446764333279,0.442894848397,0.445027428039,0.049900530504,0.0552009946125,0.0493949941986,0.0950576346123,0.104626502239,0.094139946296,0.353436303
150,0.446764333279,0.442894848397,0.445027428039,0.049900530504,0.0552009946125,0.0493949941986,0.0950576346123,0.104626502239,0.094139946296,0.376750463
160,0.0430108735853,0.0422072000775,0.0426006734946,0.914207559682,0.915623704932,0.914636167744,0.955181223747,0.955953617169,0.955415115574,0.399833935
170,0.0430108735853,0.0422072000775,0.0426006734946,0.914207559682,0.915623704932,0.914636167744,0.955181223747,0.955953617169,0.955415115574,0.423334403
180,0.0430108735853,0.0422072000775,0.0426006734946,0.914207559682,0.915623704932,0.914636167744,0.955181223747,0.955953617169,0.955415115574,0.446841983
190,0.0430108735853,0.0422072000775,0.0426006734946,0.914207559682,0.915623704932,0.914636167744,0.955181223747,0.955953617169,0.955415115574,0.469857189
200,0.0430108735853,0.0422072000775,0.0426006734946,0.914207559682,0.915623704932,0.914636167744,0.955181223747,0.955953617169,0.955415115574,0.493294227
