iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.0425537950276,0.0416374977426,0.041859483639,0.914870689655,0.916618317447,0.916293717885,0.955543050084,0.956495416018,0.956318657556,0.002453044
10,0.0425398248592,0.041611395303,0.0418567802686,0.914870689655,0.9167840862,0.916293717885,0.955543050084,0.956585661161,0.956318657556,0.026798311
20,0.0425398248592,0.041611395303,0.0418567802686,0.914870689655,0.9167840862,0.916293717885,0.955543050084,0.956585661161,0.956318657556,0.050887577
30,0.0425217581024,0.0415866844121,0.0418562434448,0.914870689655,0.9167840862,0.916293717885,0.955543050084,0.956585661161,0.956318657556,0.07457464
40,0.0424819480733,0.0415277846581,0.0418532170296,0.915036472149,0.916949854952,0.916293717885,0.955633467515,0.956675890695,0.956318657556,0.09815276
50,0.0424819480733,0.0415277846581,0.0418532170296,0.915036472149,0.916949854952,0.916293717885,0.955633467515,0.956675890695,0.956318657556,0.122479255
60,0.0424827461551,0.0415638990356,0.0418535307801,0.915036472149,0.916866970576,0.916293717885,0.955633467515,0.956630777879,0.956318657556,0.146940291
70,0.0424827461551,0.0415638990356,0.0418535307801,0.915036472149,0.916866970576,0.916293717885,0.955633467515,0.956630777879,0.956318657556,0.170941096
80,0.0424827461551,0.0415638990356,0.0418535307801,0.915036472149,0.916866970576,0.916293717885,0.955633467515,0.956630777879,0.956318657556,0.194911182
90,0.0424827461551,0.0415638990356,0.0418535307801,0.915036472149,0.916866970576,0.916293717885,0.955633467515,0.956630777879,0.956318657556,0.21951188
100,8.31723195156e-07,1.06121105793e-06,3.89722594389e-07,1.0,1.0,1.0,1.0,1.0,1.0,0.243430196
110,5.87029526081e-07,6.93726581127e-07,2.52415169028e-07,1.0,1.0,1.0,1.0,1.0,1.0,0.267543642
120,3.60127765998e-08,9.55409849405e-09,4.47808755534e-09,1.0,1.0,1.0,1.0,1.0,1.0,0.293104621
130,3.60127765998e-08,9.55409849405e-09,4.47808755534e-09,1.0,1.0,1.0,1.0,1.0,1.0,0.318983038
140,5.17261780545e-09,8.94951161002e-11,8.96793723377e-10,1.0,1.0,1.0,1.0,1.0,1.0,0.344539183
150,7.7521590625e-10,2.92137919948e-12,3.30405618508e-10,1.0,1.0,1.0,1.0,1.0,1.0,0.368785748
160,7.7521590625e-10,2.92137919948e-12,3.30405618508e-10,1.0,1.0,1.0,1.0,1.0,1.0,0.3930326
170,7.7521590625e-10,2.92137919948e-12,3.30405618508e-10,1.0,1.0,1.0,1.0,1.0,1.0,0.417919163
180,4.92318658024e-10,1.89714813915e-12,2.18658052092e-10,1.0,1.0,1.0,1.0,1.0,1.0,0.442499382
190,4.92318658024e-10,1.89714813915e-12,2.18658052092e-10,1.0,1.0,1.0,1.0,1.0,1.0,0.467180579
200,4.92318658024e-10,1.89714813915e-12,2.18658052092e-10,1.0,1.0,1.0,1.0,1.0,1.0,0.491858362
