iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
190,2.70753737496e-06,2.58533407431e-07,3.7521854563e-07,1.0,1.0,1.0,1.0,1.0,1.0,1.300945888
200,2.70753737496e-06,2.58533407431e-07,3.7521854563e-07,1.0,1.0,1.0,1.0,1.0,1.0,1.376906626
210,2.70753737496e-06,2.58533407431e-07,3.7521854563e-07,1.0,1.0,1.0,1.0,1.0,1.0,1.463746487
220,2.70753737496e-06,2.58533407431e-07,3.7521854563e-07,1.0,1.0,1.0,1.0,1.0,1.0,1.559398135
230,2.70753737496e-06,2.58533407431e-07,3.7521854563e-07,1.0,1.0,1.0,1.0,1.0,1.0,1.632862024
240,2.70753737496e-06,2.58533407431e-07,3.7521854563e-07,1.0,1.0,1.0,1.0,1.0,1.0,1.692352038
250,2.70753737496e-06,2.58533407431e-07,3.7521854563e-07,1.0,1.0,1.0,1.0,1.0,1.0,1.761900558
260,2.70753737496e-06,2.58533407431e-07,3.7521854563e-07,1.0,1.0,1.0,1.0,1.0,1.0,1.836457281
270,1.37811210629e-06,1.17783969068e-07,1.67230296786e-07,1.0,1.0,1.0,1.0,1.0,1.0,1.906687327
280,1.37811210629e-06,1.17783969068e-07,1.67230296786e-07,1.0,1.0,1.0,1.0,1.0,1.0,1.979799928
290,1.37811210629e-06,1.17783969068e-07,1.67230296786e-07,1.0,1.0,1.0,1.0,1.0,1.0,2.063942692
300,1.37811210629e-06,1.17783969068e-07,1.67230296786e-07,1.0,1.0,1.0,1.0,1.0,1.0,2.139039289
310,1.37811210629e-06,1.17783969068e-07,1.67230296786e-07,1.0,1.0,1.0,1.0,1.0,1.0,2.219293992
320,1.37811210629e-06,1.17783969068e-07,1.67230296786e-07,1.0,1.0,1.0,1.0,1.0,1.0,2.302945525
330,1.37811210629e-06,1.17783969068e-07,1.67230296786e-07,1.0,1.0,1.0,1.0,1.0,1.0,2.376579796
340,1.37811210629e-06,1.17783969068e-07,1.67230296786e-07,1.0,1.0,1.0,1.0,1.0,1.0,2.447794303
350,1.37811210629e-06,1.17783969068e-07,1.67230296786e-07,1.0,1.0,1.0,1.0,1.0,1.0,2.520771791
360,1.37811210629e-06,1.17783969068e-07,1.67230296786e-07,1.0,1.0,1.0,1.0,1.0,1.0,2.605614574
370,1.37811210629e-06,1.17783969068e-07,1.67230296786e-07,1.0,1.0,1.0,1.0,1.0,1.0,2.691188093
380,7.82640464035e-08,1.43170132906e-08,6.08530485317e-09,1.0,1.0,1.0,1.0,1.0,1.0,2.764116092
390,7.82640464035e-08,1.43170132906e-08,6.08530485317e-09,1.0,1.0,1.0,1.0,1.0,1.0,2.838121847
400,7.82640464035e-08,1.43170132906e-08,6.08530485317e-09,1.0,1.0,1.0,1.0,1.0,1.0,2.911638075
410,7.82640464035e-08,1.43170132906e-08,6.08530485317e-09,1.0,1.0,1.0,1.0,1.0,1.0,2.98941726
420,7.82640464035e-08,1.43170132906e-08,6.08530485317e-09,1.0,1.0,1.0,1.0,1.0,1.0,3.065157267
430,7.82640464035e-08,1.43170132906e-08,6.08530485317e-09,1.0,1.0,1.0,1.0,1.0,1.0,3.136596768
440,7.82640464035e-08,1.43170132906e-08,6.08530485317e-09,1.0,1.0,1.0,1.0,1.0,1.0,3.219981777
450,7.82640464035e-08,1.43170132906e-08,6.08530485317e-09,1.0,1.0,1.0,1.0,1.0,1.0,3.29968039
460,7.82640464035e-08,1.43170132906e-08,6.08530485317e-09,1.0,1.0,1.0,1.0,1.0,1.0,3.359177232
470,5.1887293112e-08,9.39875976896e-09,4.05544746862e-09,1.0,1.0,1.0,1.0,1.0,1.0,3.44603217
480,5.1887293112e-08,9.39875976896e-09,4.05544746862e-09,1.0,1.0,1.0,1.0,1.0,1.0,3.516980154
490,5.1887293112e-08,9.39875976896e-09,4.05544746862e-09,1.0,1.0,1.0,1.0,1.0,1.0,3.60574798
500,5.1887293112e-08,9.39875976896e-09,4.05544746862e-09,1.0,1.0,1.0,1.0,1.0,1.0,3.68957302
