iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,5.60995978255e-07,1.54627725855e-07,9.57026830631e-08,1.0,1.0,1.0,1.0,1.0,1.0,0.011566057
10,5.60995978255e-07,1.54627725855e-07,9.57026830631e-08,1.0,1.0,1.0,1.0,1.0,1.0,0.101299567
20,5.60995978255e-07,1.54627725855e-07,9.57026830631e-08,1.0,1.0,1.0,1.0,1.0,1.0,0.204799594
30,5.60995978255e-07,1.54627725855e-07,9.57026830631e-08,1.0,1.0,1.0,1.0,1.0,1.0,0.300316703
40,5.60995978255e-07,1.54627725855e-07,9.57026830631e-08,1.0,1.0,1.0,1.0,1.0,1.0,0.392491025
50,2.05106337264e-07,5.0769983986e-08,2.99843506362e-08,1.0,1.0,1.0,1.0,1.0,1.0,0.484224747
60,1.60902526859e-07,3.35935021838e-08,1.88278408027e-08,1.0,1.0,1.0,1.0,1.0,1.0,0.570127366
70,2.05106337264e-07,5.0769983986e-08,2.99843506362e-08,1.0,1.0,1.0,1.0,1.0,1.0,0.656218004
80,1.42113599544e-07,2.6200033151e-08,1.07077564148e-08,1.0,1.0,1.0,1.0,1.0,1.0,0.752655856
90,1.42113599544e-07,2.6200033151e-08,1.07077564148e-08,1.0,1.0,1.0,1.0,1.0,1.0,0.836689112
100,4.06545883894e-08,7.30870405142e-09,2.97203819762e-09,1.0,1.0,1.0,1.0,1.0,1.0,0.923924919
110,5.4992464568e-08,9.93299013996e-09,4.04296233127e-09,1.0,1.0,1.0,1.0,1.0,1.0,1.016949727
120,2.24778775617e-09,2.23976842556e-10,2.12464033247e-10,1.0,1.0,1.0,1.0,1.0,1.0,1.102871406
130,2.24778775617e-09,2.23976842556e-10,2.12464033247e-10,1.0,1.0,1.0,1.0,1.0,1.0,1.19435311
140,2.24778775617e-09,2.23976842556e-10,2.12464033247e-10,1.0,1.0,1.0,1.0,1.0,1.0,1.306595518
150,2.24778775617e-09,2.23976842556e-10,2.12464033247e-10,1.0,1.0,1.0,1.0,1.0,1.0,1.388605239
160,2.10838994631e-09,1.88532773224e-10,1.10937413994e-10,1.0,1.0,1.0,1.0,1.0,1.0,1.477836423
170,1.93161899413e-09,1.72667255148e-10,1.01602043924e-10,1.0,1.0,1.0,1.0,1.0,1.0,1.561297378
180,1.19763975861e-09,9.89819587964e-11,4.12127104503e-11,1.0,1.0,1.0,1.0,1.0,1.0,1.654259611
190,8.23247885178e-10,6.77521208407e-11,3.56888908066e-11,1.0,1.0,1.0,1.0,1.0,1.0,1.736573685
200,1.19763975861e-09,9.89819587964e-11,4.12127104503e-11,1.0,1.0,1.0,1.0,1.0,1.0,1.825635623
