iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,4.8422460216e-07,5.73016954669e-07,3.12801518485e-07,1.0,1.0,1.0,1.0,1.0,1.0,0.138292631
10,6.88362119847e-08,1.01896700457e-07,4.68537051222e-08,1.0,1.0,1.0,1.0,1.0,1.0,1.423420882
20,1.13030331328e-08,1.18006957687e-08,7.01995512325e-09,1.0,1.0,1.0,1.0,1.0,1.0,2.677422724
30,5.67936004173e-09,5.35104459244e-09,3.17798420846e-09,1.0,1.0,1.0,1.0,1.0,1.0,3.922870483
40,7.44290039639e-10,2.66797967146e-10,1.6248082693e-10,1.0,1.0,1.0,1.0,1.0,1.0,5.216999675
50,4.7549466452e-11,1.12839644336e-12,4.23601217101e-13,1.0,1.0,1.0,1.0,1.0,1.0,6.537439072
60,2.35422173559e-11,1.95562631417e-12,7.36434557452e-13,1.0,1.0,1.0,1.0,1.0,1.0,7.851175549
70,1.36542164402e-11,1.13383439643e-12,4.26963792439e-13,1.0,1.0,1.0,1.0,1.0,1.0,9.135453593
80,4.50281015727e-13,1.27693002187e-15,2.65709725522e-16,1.0,1.0,1.0,1.0,1.0,1.0,10.673434246
90,1.95115263026e-13,1.28078191898e-16,1.97454048496e-17,1.0,1.0,1.0,1.0,1.0,1.0,11.955855159
100,3.22999593969e-17,3.00084117563e-21,4.97670757843e-22,1.0,1.0,1.0,1.0,1.0,1.0,13.269417842
110,6.36239616628e-19,4.07939777133e-25,2.42616221517e-26,1.0,1.0,1.0,1.0,1.0,1.0,14.637135797
120,1.55534656506e-20,2.92685516978e-27,1.78260364383e-28,1.0,1.0,1.0,1.0,1.0,1.0,16.118797987
130,3.62358006179e-22,2.55524690879e-30,9.16243373828e-32,1.0,1.0,1.0,1.0,1.0,1.0,17.587278762
140,3.89858435043e-23,9.05673943844e-33,1.87964122535e-34,1.0,1.0,1.0,1.0,1.0,1.0,19.021889379
150,1.21000137742e-24,1.00630438205e-33,3.67755891917e-35,1.0,1.0,1.0,1.0,1.0,1.0,20.536367572
160,1.88684806081e-25,1.27703601783e-34,4.08617657685e-36,1.0,1.0,1.0,1.0,1.0,1.0,21.825824772
170,4.24566542719e-27,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,23.281360506
180,3.1545901335e-29,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,24.556956189
190,8.58723502614e-33,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,25.93409606
200,4.13781104769e-34,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,27.171056017
210,1.27710217521e-34,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,28.41604184
220,1.27710217521e-36,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,29.32052786
230,1.27710217521e-36,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,29.32060409
240,1.27710217521e-36,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,29.320623434
250,1.27710217521e-36,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,29.320640215
260,1.27710217521e-36,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,29.320656713
