iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.126072016127,0.126024835729,0.126362824663,0.745689655172,0.745379196022,0.744903033317,0.00518806744488,0.0071105365223,0.00645577792124,0.007659789
10,0.126072016127,0.126024835729,0.126362824663,0.745689655172,0.745379196022,0.744903033317,0.00518806744488,0.0071105365223,0.00645577792124,0.035208464
20,0.126072016127,0.126024835729,0.126362824663,0.745689655172,0.745379196022,0.744903033317,0.00518806744488,0.0071105365223,0.00645577792124,0.063060357
30,0.125491448676,0.125369166318,0.125563249935,0.74801061008,0.747948611687,0.747555113542,0.00327868852459,0.00393056010481,0.00131147540984,0.089281531
40,0.125491448676,0.125369166318,0.125563249935,0.74801061008,0.747948611687,0.747555113542,0.00327868852459,0.00393056010481,0.00131147540984,0.125515699
50,0.125237544995,0.125007094666,0.125325761688,0.7487566313,0.748943224202,0.748715398641,0.00328839197632,0.00590744995077,0.00524934383202,0.156209185
60,0.125050548424,0.124797068,0.125039821405,0.74950265252,0.74944053046,0.748881153655,0.0026402640264,0.00395387149918,0.00131839156229,0.18253219
70,0.125050548424,0.124797068,0.125039821405,0.74950265252,0.74944053046,0.748881153655,0.0026402640264,0.00395387149918,0.00131839156229,0.208706148
80,0.125050548424,0.124797068,0.125039821405,0.74950265252,0.74944053046,0.748881153655,0.0026402640264,0.00395387149918,0.00131839156229,0.237021116
90,0.125050548424,0.124797068,0.125039821405,0.74950265252,0.74944053046,0.748881153655,0.0026402640264,0.00395387149918,0.00131839156229,0.262689046
100,0.124933458591,0.12467675696,0.124813270963,0.749917108753,0.750269374223,0.750207193768,0,0.00198741305068,0.00132538104705,0.289908904
110,0.124380049694,0.124269750782,0.124170783075,0.741710875332,0.741815167841,0.74059340295,0.00510855683269,0.00574529205235,0.0025493945188,0.315785616
120,0.122878482942,0.122567825596,0.122481164675,0.746021220159,0.74653957729,0.744737278303,0.00519480519481,0.00585175552666,0.00259067357513,0.341590934
130,0.122878482942,0.122567825596,0.122481164675,0.746021220159,0.74653957729,0.744737278303,0.00519480519481,0.00585175552666,0.00259067357513,0.371888472
140,0.122878482942,0.122567825596,0.122481164675,0.746021220159,0.74653957729,0.744737278303,0.00519480519481,0.00585175552666,0.00259067357513,0.397659655
150,0.121936134613,0.121487379451,0.121411707402,0.748839522546,0.748528802321,0.748383888613,0.00525279054498,0.00589777195282,0.00262812089356,0.424590233
160,0.121936134613,0.121487379451,0.121411707402,0.748839522546,0.748528802321,0.748383888613,0.00525279054498,0.00589777195282,0.00262812089356,0.450348051
170,0.121936134613,0.121487379451,0.121411707402,0.748839522546,0.748528802321,0.748383888613,0.00525279054498,0.00589777195282,0.00262812089356,0.478569436
180,0.121936134613,0.121487379451,0.121411707402,0.748839522546,0.748528802321,0.748383888613,0.00525279054498,0.00589777195282,0.00262812089356,0.504016355
190,0.121936134613,0.121487379451,0.121411707402,0.748839522546,0.748528802321,0.748383888613,0.00525279054498,0.00589777195282,0.00262812089356,0.530436641
200,0.121545635814,0.121095360771,0.120927536775,0.747015915119,0.746953999171,0.745897563401,0.00651041666667,0.00844430009743,0.00389863547758,0.556782686
210,0.121545635814,0.121095360771,0.120927536775,0.747015915119,0.746953999171,0.745897563401,0.00651041666667,0.00844430009743,0.00389863547758,0.582757532
220,0.121545635814,0.121095360771,0.120927536775,0.747015915119,0.746953999171,0.745897563401,0.00651041666667,0.00844430009743,0.00389863547758,0.609179807
230,0.121268362766,0.120807124145,0.120617363754,0.746435676393,0.746705346042,0.745897563401,0.00649561545956,0.00843608046723,0.00389863547758,0.63480507
240,0.121268362766,0.120807124145,0.120617363754,0.746435676393,0.746705346042,0.745897563401,0.00649561545956,0.00843608046723,0.00389863547758,0.661352784
250,0.120973139331,0.120528249207,0.120152666281,0.741213527851,0.740240364691,0.740427647936,0.00888888888889,0.0119798234552,0.00886075949367,0.688777722
260,0.120973139331,0.120528249207,0.120152666281,0.741213527851,0.740240364691,0.740427647936,0.00888888888889,0.0119798234552,0.00886075949367,0.718304703
270,0.120583931792,0.120119681317,0.11970284543,0.738809681698,0.738334024036,0.737609812697,0.00943099654197,0.0125117297466,0.0100062539087,0.748663399
280,0.121226479912,0.120793851796,0.120444402947,0.741462201592,0.740737670949,0.740261892922,0.00826709062003,0.0120025268478,0.00507936507937,0.778602538
290,0.120583931792,0.120119681317,0.11970284543,0.738809681698,0.738334024036,0.737609812697,0.00943099654197,0.0125117297466,0.0100062539087,0.805756974
300,0.120583931792,0.120119681317,0.11970284543,0.738809681698,0.738334024036,0.737609812697,0.00943099654197,0.0125117297466,0.0100062539087,0.832159341
310,0.120583931792,0.120119681317,0.11970284543,0.738809681698,0.738334024036,0.737609812697,0.00943099654197,0.0125117297466,0.0100062539087,0.858450489
320,0.120583931792,0.120119681317,0.11970284543,0.738809681698,0.738334024036,0.737609812697,0.00943099654197,0.0125117297466,0.0100062539087,0.884823554
330,0.120583931792,0.120119681317,0.11970284543,0.738809681698,0.738334024036,0.737609812697,0.00943099654197,0.0125117297466,0.0100062539087,0.911730238
340,0.120583931792,0.120119681317,0.11970284543,0.738809681698,0.738334024036,0.737609812697,0.00943099654197,0.0125117297466,0.0100062539087,0.936931399
350,0.120583931792,0.120119681317,0.11970284543,0.738809681698,0.738334024036,0.737609812697,0.00943099654197,0.0125117297466,0.0100062539087,0.963991968
360,0.120583931792,0.120119681317,0.11970284543,0.738809681698,0.738334024036,0.737609812697,0.00943099654197,0.0125117297466,0.0100062539087,0.989610691
