iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
230,1.71830099615e-12,4.16315049788e-14,1.24618203306e-14,1.0,1.0,1.0,1.0,1.0,1.0,2.510973847
240,1.68625809221e-12,3.29241028202e-14,9.87316091873e-15,1.0,1.0,1.0,1.0,1.0,1.0,2.609136567
250,7.47442610182e-13,2.97064741164e-15,7.38992155611e-16,1.0,1.0,1.0,1.0,1.0,1.0,2.716365653
260,3.76586831338e-13,3.86279868548e-16,8.20699970172e-17,1.0,1.0,1.0,1.0,1.0,1.0,2.81279668
270,3.01520816142e-13,3.83183745104e-16,5.17514946741e-17,1.0,1.0,1.0,1.0,1.0,1.0,2.919114692
280,9.35258257725e-15,1.09633712291e-18,3.81355503423e-19,1.0,1.0,1.0,1.0,1.0,1.0,3.029442225
290,5.98402655339e-15,1.82383157404e-18,1.49633427552e-19,1.0,1.0,1.0,1.0,1.0,1.0,3.147767747
300,1.85687710689e-15,1.02410913649e-19,3.78880806395e-21,1.0,1.0,1.0,1.0,1.0,1.0,3.235114487
310,1.85705300173e-15,1.18807631523e-19,4.39616136219e-21,1.0,1.0,1.0,1.0,1.0,1.0,3.34266357
320,7.4179876333e-17,1.40022469694e-20,7.40160850628e-22,1.0,1.0,1.0,1.0,1.0,1.0,3.444824717
330,7.4179876333e-17,1.40022469694e-20,7.40160850628e-22,1.0,1.0,1.0,1.0,1.0,1.0,3.55460754
340,7.76396829777e-17,1.60526766256e-20,8.60661823266e-22,1.0,1.0,1.0,1.0,1.0,1.0,3.671885459
350,6.30792181142e-18,2.83819558341e-21,2.49220692058e-22,1.0,1.0,1.0,1.0,1.0,1.0,3.798044568
360,6.31025438684e-18,3.13760462266e-21,2.75512076651e-22,1.0,1.0,1.0,1.0,1.0,1.0,3.89487666
370,6.31025438684e-18,3.13760462266e-21,2.75512076651e-22,1.0,1.0,1.0,1.0,1.0,1.0,3.988585844
380,6.31695151872e-18,3.22564056501e-21,3.94994001905e-22,1.0,1.0,1.0,1.0,1.0,1.0,4.116956504
390,5.56320443579e-18,2.90733943187e-21,2.63626483225e-22,1.0,1.0,1.0,1.0,1.0,1.0,4.248977148
400,6.30531693907e-18,2.503834413e-21,2.19860121053e-22,1.0,1.0,1.0,1.0,1.0,1.0,4.353463341
410,1.79673556756e-19,1.19081039483e-23,1.8168113421e-24,1.0,1.0,1.0,1.0,1.0,1.0,4.461545188
420,2.07369354337e-19,7.29171699062e-24,1.11236298252e-24,1.0,1.0,1.0,1.0,1.0,1.0,4.583063026
430,6.6637166675e-20,3.6761848838e-24,8.51670742832e-25,1.0,1.0,1.0,1.0,1.0,1.0,4.703905877
440,4.90573038663e-20,2.70635416331e-24,6.26985639929e-25,1.0,1.0,1.0,1.0,1.0,1.0,4.808754165
450,4.90060484286e-20,1.64670061957e-24,3.81460499238e-25,1.0,1.0,1.0,1.0,1.0,1.0,4.908834892
460,4.90060484286e-20,1.64670061957e-24,3.81460499238e-25,1.0,1.0,1.0,1.0,1.0,1.0,5.034252739
470,2.76734133235e-20,9.2988104307e-25,2.15408870442e-25,1.0,1.0,1.0,1.0,1.0,1.0,5.182744389
480,1.88880567004e-20,2.9616714745e-25,6.77906885515e-26,1.0,1.0,1.0,1.0,1.0,1.0,5.294180967
490,1.88880567004e-20,2.9616714745e-25,6.77906885515e-26,1.0,1.0,1.0,1.0,1.0,1.0,5.403628714
500,1.89355713519e-20,5.79623913702e-25,1.32672882107e-25,1.0,1.0,1.0,1.0,1.0,1.0,5.512124427
