0,0.0188893945726,4.35329999999e-05,11
10,0.0194906522457,7.47619999997e-05,21
20,0.0199571932583,0.000103762,31
30,0.019816773001,0.000130596,41
40,0.0203078369445,0.000164702999999,51
50,0.0203995650697,0.000191601999999,61
60,0.0207959367111,0.000217504999999,71
70,0.0198504792005,0.000243423999999,81
80,0.018959245385,0.000268969999999,91
90,0.0180162229911,0.000295836999999,101
100,0.0190689543265,0.000322009999999,111
110,0.0195869680637,0.000347977999999,121
120,0.0207064160819,0.000378320999999,131
130,0.0213145441403,0.000406006,141
140,0.022346886337,0.000441231,151
150,0.0229144781089,0.000472078,161
160,0.0229262609046,0.000508509,171
170,0.0229793404733,0.000536763,181
180,0.0230111622798,0.000569588,191
190,0.0236544282753,0.000609342,201
200,0.0238608784455,0.000636155,211
210,0.0249268034836,0.000662861,221
220,0.025304676915,0.000689429,231
230,0.0254846513417,0.000716744,241
240,0.0257586866441,0.000742973,251
250,0.0258677684538,0.000770255,261
260,0.0259263405321,0.000796092,271
270,0.026262533139,0.000822895,281
280,0.026262533139,0.000851905999999,291
290,0.0271510854067,0.000879654999999,301
300,0.0274340387765,0.000911925999999,311
310,0.0274641581757,0.000938546,321
320,0.0274811753543,0.000965045999999,331
330,0.0276545174001,0.000992791999999,341
340,0.0276790413524,0.001023388,351
350,0.0278920700366,0.001056725,361
360,0.0278920700366,0.001083894,371
370,0.028122729313,0.001110618,381
380,0.0283825895534,0.001581741,391
390,0.0284455519888,0.001621929,401
400,0.0284455519888,0.001661746,411
410,0.0289348872581,0.001697142,421
420,0.0289348872581,0.001734843,431
430,0.0292235562096,0.001771005,441
440,0.0294401350355,0.001805163,451
450,0.0294401350355,0.001839558,461
460,0.0294401350355,0.001872701,471
470,0.0302521688499,0.001938757,481
480,0.0302760800473,0.001973253,491
490,0.0304695002044,0.002008491,501
500,0.0306930688365,0.002037839,511
510,0.0307028700319,0.00206621,521
520,0.0319097578656,0.002119033,531
530,0.0319280720536,0.002175858,541
540,0.0321841354908,0.002225428,551
550,0.0321841354908,0.00227751,561
560,0.0325220364187,0.002322084,571
570,0.0327216381185,0.002357488,581
580,0.033022592824,0.002389521,591
590,0.0333364170912,0.002455325,601
600,0.0333364170912,0.002505272,611
610,0.0333659402637,0.002543545,621
620,0.0333659402637,0.0025831,631
630,0.0334508600664,0.002619789,641
640,0.0336697078856,0.002669645,651
650,0.0338272089621,0.002716501,661
660,0.0338272089621,0.00274822,671
670,0.0338272089621,0.002795094,681
680,0.0354208615083,0.002852508,691
690,0.0355646743482,0.002902554,701
700,0.0357228513015,0.00294352,711
710,0.0357228513015,0.002996216,721
720,0.0357447732471,0.003031734,731
730,0.0357447732471,0.003060142,741
740,0.0357447732471,0.003088251,751
750,0.0357799689397,0.003115786,761
760,0.0357799689397,0.003143665,771
770,0.0357813053402,0.003171349,781
780,0.0359523258181,0.003199036,791
790,0.0359523258181,0.003226162,801
800,0.0362020063054,0.00325306,811
810,0.0362206817507,0.003279608,821
820,0.0365315550663,0.003306709,831
830,0.0365315550663,0.003337217,841
840,0.0365315550663,0.00336451,851
850,0.0365462686416,0.003391943,861
860,0.0365462686416,0.003419063,871
870,0.0365462686416,0.003444589,881
880,0.0365462686416,0.003471581,891
890,0.0368153537112,0.003497685,901
900,0.0371933258846,0.003526413,911
910,0.0375959364831,0.003555569,921
920,0.0375959364831,0.003584783,931
930,0.0375959364831,0.003613737,941
940,0.0375959364831,0.003642303,951
950,0.0375959364831,0.003670465,961
960,0.0375959364831,0.003699999,971
970,0.0383818225416,0.003727836,981
980,0.0383902929203,0.003759654,991
990,0.0383902929203,0.003789243,1001
1000,0.0384187030077,0.00381758,1011
1010,0.0384187030077,0.003847015,1021
1020,0.0384187030077,0.003877084,1031
1030,0.0384187030077,0.003905338,1041
1040,0.0387526718157,0.003934492,1051
1050,0.0387982974436,0.003964338,1061
1060,0.0389137976152,0.003993063,1071
1070,0.0389137976152,0.004025448,1081
1080,0.0393872223805,0.004053079,1091
1090,0.0393872223805,0.004085692,1101
1100,0.0393872223805,0.004114516,1111
1110,0.0393872223805,0.004143371,1121
1120,0.0393872223805,0.004176559,1131
1130,0.0396966956296,0.00420918,1141
1140,0.0396966956296,0.004239255,1151
1150,0.0396966956296,0.004269019,1161
1160,0.0398547652677,0.004297595,1171
1170,0.0398547652677,0.004327849,1181
1180,0.0398547652677,0.004359812,1191
1190,0.0398547652677,0.004389455,1201
1200,0.0398547652677,0.004431706,1211
1210,0.0400293977086,0.004462111,1221
1220,0.0401593728697,0.004496812,1231
1230,0.0404457841537,0.004526892,1241
1240,0.0404457841537,0.004556516,1251
1250,0.0409441002637,0.00458563,1261
1260,0.0409441002637,0.004614324,1271
1270,0.0415900297557,0.004642593,1281
1280,0.0415900297557,0.004677396,1291
1290,0.0417923469343,0.004707208,1301
1300,0.0417923469343,0.004738083,1311
1310,0.0419916402891,0.004765453,1321
1320,0.0419916402891,0.004792036,1331
1330,0.0419916402891,0.004818432,1341
1340,0.0419916402891,0.004845204,1351
1350,0.0419916402891,0.004870917,1361
1360,0.0419916402891,0.004906066,1371
1370,0.0419916402891,0.004937126,1381
1380,0.0419916402891,0.004963722,1391
1390,0.0419916402891,0.004998159,1401
1400,0.0419916402891,0.005025092,1411
1410,0.0419916402891,0.005051235,1421
1420,0.0419916402891,0.005085648,1431
1430,0.0421976652602,0.005111995,1441
1440,0.0423841302385,0.005137984,1451
1450,0.0424898187298,0.005172488,1461
1460,0.0424898187298,0.005203182,1471
1470,0.0424898187298,0.005234225,1481
1480,0.0426954554821,0.005260707,1491
1490,0.0427787970361,0.005296754,1501
1500,0.0427787970361,0.005322383,1511
1510,0.0427787970361,0.005348449,1521
1520,0.0427787970361,0.005391736,1531
1530,0.0427787970361,0.005418829,1541
1540,0.0427787970361,0.005445128,1551
1550,0.0427787970361,0.005480636,1561
1560,0.0427787970361,0.00550943,1571
1570,0.0427787970361,0.005540681,1581
1580,0.0427787970361,0.005568878,1591
1590,0.0427787970361,0.005602017,1601
1600,0.0427787970361,0.005631255,1611
1610,0.0427787970361,0.00565788099999,1621
1620,0.0427787970361,0.00568477999999,1631
1630,0.0429855293729,0.005710772,1641
1640,0.0429855293729,0.005737293,1651
1650,0.0429897497795,0.00580667,1661
1660,0.0429897497795,0.006047329,1671
1670,0.0430592571494,0.006101043,1681
1680,0.0430592571494,0.00613728,1691
1690,0.0430592571494,0.00617271599999,1701
1700,0.0430592571494,0.00620307099999,1711
1710,0.0433660257775,0.00623478499999,1721
1720,0.0434192982263,0.00626591999999,1731
1730,0.0434192982263,0.00629605499999,1741
1740,0.0434192982263,0.00633704899999,1751
1750,0.0434192982263,0.00636668399999,1761
1760,0.0434192982263,0.00639774699999,1771
1770,0.0434192982263,0.006428439,1781
1780,0.0434192982263,0.006457174,1791
1790,0.0434192982263,0.00648664,1801
1800,0.0435396497411,0.006512507,1811
1810,0.0435396497411,0.006539938,1821
1820,0.0435929562846,0.006642368,1831
1830,0.0435929562846,0.006672687,1841
1840,0.0435929562846,0.006698713,1851
1850,0.0435929562846,0.006726429,1861
1860,0.0439697761961,0.006750824,1871
1870,0.0448767808429,0.00677709399999,1881
1880,0.0448767808429,0.006806654,1891
1890,0.045017451125,0.006837248,1901
1900,0.0452107950775,0.00686989,1911
1910,0.0452107950775,0.006900645,1921
1920,0.0452107950775,0.00692685999999,1931
1930,0.0452107950775,0.00695450299999,1941
1940,0.0452107950775,0.00698058799999,1951
1950,0.0452107950775,0.00700656899999,1961
1960,0.0452107950775,0.00703221399999,1971
1970,0.0452107950775,0.00705795899999,1981
1980,0.0452107950775,0.00709355799999,1991
1990,0.0452107950775,0.00712481899999,2001
2000,0.0452107950775,0.00715510499999,2011
2010,0.0452107950775,0.00718467299999,2021
2020,0.0452107950775,0.00722427599999,2031
2030,0.0454557880423,0.00725308099999,2041
2040,0.0454557880423,0.00728204099999,2051
2050,0.0454557880423,0.00731239299999,2061
2060,0.0454557880423,0.00734534199999,2071
2070,0.0454557880423,0.00738289899999,2081
2080,0.0454557880423,0.00741131799999,2091
2090,0.0454557880423,0.00744115199999,2101
2100,0.0454557880423,0.00746990999999,2111
2110,0.0454557880423,0.00749976299999,2121
2120,0.0454557880423,0.00752985499999,2131
2130,0.0456175949697,0.00755765399999,2141
2140,0.0456175949697,0.00758911799999,2151
2150,0.0461288419578,0.00761559199999,2161
2160,0.0461288419578,0.00764140599999,2171
2170,0.0461288419578,0.00766668499999,2181
2180,0.046150387119,0.00769135999999,2191
2190,0.0462040098274,0.00771789799999,2201
2200,0.0462040098274,0.00774339199999,2211
2210,0.0462925535823,0.00777234999999,2221
2220,0.0462925535823,0.00779817799999,2231
2230,0.0462925535823,0.00782659599999,2241
2240,0.0462925535823,0.00785254599999,2251
2250,0.0462925535823,0.00787881599999,2261
2260,0.0463725911992,0.00790519699999,2271
2270,0.0463725911992,0.00793086899999,2281
2280,0.0463725911992,0.00796500399999,2291
2290,0.0464799253314,0.00799414099999,2301
2300,0.0464799253314,0.00802763899999,2311
2310,0.0464799253314,0.00805291299999,2321
2320,0.0465263019685,0.00807930899999,2331
2330,0.0465413008453,0.00810631499999,2341
2340,0.0465413008453,0.00813341699999,2351
2350,0.0465911332419,0.00816082899999,2361
2360,0.046633769748,0.00818789599999,2371
2370,0.046633769748,0.00821507699999,2381
2380,0.046633769748,0.00824230699999,2391
2390,0.046633769748,0.00827765599999,2401
2400,0.046633769748,0.00830417499999,2411
2410,0.046633769748,0.00833089399999,2421
2420,0.046633769748,0.00836516299999,2431
2430,0.047188838004,0.00839239699999,2441
2440,0.047188838004,0.00841991499999,2451
2450,0.047280199237,0.00845563499999,2461
2460,0.0480688305775,0.00848219499999,2471
2470,0.0480688305775,0.00850898499999,2481
2480,0.0480688305775,0.00853799599999,2491
2490,0.0480688305775,0.00856466899999,2501
2500,0.0480688305775,0.00859146299999,2511
2510,0.0480688305775,0.00862022199999,2521
2520,0.0480688305775,0.00864629999999,2531
2530,0.0480688305775,0.00867290199999,2541
2540,0.0480688305775,0.00870882599999,2551
2550,0.0480688305775,0.00873938699999,2561
2560,0.0480688305775,0.00877518199999,2571
2570,0.0480688305775,0.00880434499999,2581
2580,0.0480688305775,0.00883325699999,2591
2590,0.0480688305775,0.00886501599999,2601
2600,0.0480688305775,0.00889770999999,2611
2610,0.0480688305775,0.00892677599999,2621
2620,0.0480688305775,0.00896286499999,2631
2630,0.0485778739478,0.00899241199999,2641
2640,0.0485778739478,0.00906369499999,2651
2650,0.0485778739478,0.00909232899999,2661
2660,0.0487131234875,0.00911893699999,2671
2670,0.0487131234875,0.00914862299999,2681
2680,0.0487131234875,0.00917579699999,2691
2690,0.0487131234875,0.00920602299999,2701
2700,0.0487131234875,0.00923452499999,2711
2710,0.0487131234875,0.00926199899999,2721
2720,0.0487131234875,0.00933022499999,2731
2730,0.0487131234875,0.00935826299999,2741
2740,0.0487131234875,0.00938492899999,2751
2750,0.0487131234875,0.00941803299999,2761
2760,0.0487131234875,0.00944632899999,2771
2770,0.0487131234875,0.00947374499999,2781
2780,0.0487131234875,0.00950360499999,2791
2790,0.0487131234875,0.00953076299999,2801
2800,0.0487131234875,0.00959891199999,2811
2810,0.0487131234875,0.00962733299999,2821
2820,0.0489898326578,0.00965566499999,2831
2830,0.0491042028992,0.00968760599999,2841
2840,0.0491285669743,0.00971895899999,2851
2850,0.0491285669743,0.00982290199999,2861
2860,0.0491285669743,0.00985515299999,2871
2870,0.0491285669743,0.00988647299999,2881
2880,0.0491285669743,0.00991857099999,2891
2890,0.0491285669743,0.00994890899999,2901
2900,0.0491285669743,0.00998303099999,2911
2910,0.0496446418232,0.010012412,2921
2920,0.0500391491647,0.010041533,2931
2930,0.0500391491647,0.010070217,2941
2940,0.0506081748628,0.010098146,2951
2950,0.0506081748628,0.010140163,2961
2960,0.0506081748628,0.010171382,2971
2970,0.0506081748628,0.01020516,2981
2980,0.0506081748628,0.010235406,2991
2990,0.0506081748628,0.01027076,3001
3000,0.0506081748628,0.010300666,3011
